uid	followers_count	friends_count	statuses_count	favourites_count	listed_count	created_year	name_words	screen_name_length	description_length
1093716612	3.73008705061e-05	0.000840020488305	0.00272558834706	0.00153105861767	0.000156403610689	0.7	0.125	1.0	0.437125748503
36620392	0.000128507515163	0.004251323203	0.0292523451151	0.00990391551933	0.000670301188667	0.3	0.125	0.833333333333	0.179640718563
3437626995	4.09106321679e-06	0.00014341813215	6.09120811385e-05	2.30234378597e-05	0.0	0.9	0.0	1.0	0.131736526946
387962514	0.000129470118273	0.0129315349155	0.00123915174018	0.00572708016761	0.0002010903566	0.5	0.125	1.0	0.706586826347
2938363689	1.58829513123e-05	0.000478060440499	0.00041183839934	1.15117189299e-05	6.70301188667e-05	0.8	0.0	0.666666666667	0.958083832335
20930398	0.000250517459334	0.00515622332252	0.0715162380699	0.000905588555816	0.00326213245151	0.3	0.125	0.166666666667	0.844311377246
143697407	0.00011454977007	0.000146832849582	0.0215456031478	0.0118916056546	0.000134060237733	0.4	0.125	0.583333333333	0.0
2291500309	1.44390466475e-06	0.000105856240396	8.18221985443e-06	1.91861982165e-06	0.0	0.8	0.125	0.75	0.137724550898
352663209	4.88521078241e-05	0.000539525354277	0.00953046785933	0.00423439394637	4.46867459112e-05	0.5	0.0	0.5	0.215568862275
14616266	0.000627617227612	0.0110056342838	0.0836641071471	0.0207383616522	0.00918312628474	0.2	0.0	0.75	0.952095808383
2277153890	0.000181450686204	0.00318251664675	0.00539935596838	0.00735215115654	0.00176512646349	0.8	0.125	0.666666666667	0.604790419162
455246957	8.54310259977e-05	0.00156394058392	0.00806039569215	0.021879940446	0.000647957815712	0.6	0.0	0.25	0.910179640719
1400974436	0.000110940008408	0.00291616868704	0.00331925385428	0.006949240994	0.000178746983645	0.7	0.125	1.0	0.455089820359
449119247	0.000156904306903	0.00100051220761	0.0373927447347	0.0728212153305	0.000849048172312	0.5	0.125	0.916666666667	0.730538922156
330816423	5.99220435872e-05	0.00204883045928	0.00816858282134	0.00510352872558	6.70301188667e-05	0.5	0.125	0.5	0.766467065868
29204608	9.40944539862e-05	0.00411131978829	0.00878043103934	0.00992310171755	0.000178746983645	0.3	0.125	0.833333333333	0.0
2733660094	3.12846010696e-05	0.0011371009049	0.00091095381046	0.00770709582355	2.23433729556e-05	0.8	0.125	0.916666666667	0.604790419162
4756963587	1.58829513123e-05	0.00014341813215	0.00247193953158	0.00873547604795	0.000111716864778	1.0	0.125	0.833333333333	0.0
22045364	7.72488995642e-05	0.000788799726823	0.00181190712999	0.00264385811423	0.000357493967289	0.3	0.125	0.666666666667	0.724550898204
4136625193	8.63936291076e-05	0.00304251323203	0.000150916499537	0.000166919924483	4.46867459112e-05	0.9	0.125	0.916666666667	0.88622754491
372046661	5.75155358126e-05	0.00496158442889	0.0107077983828	0.0168186213565	0.000312807221378	0.5	0.0	0.666666666667	0.934131736527
849310634	0.000121047341062	0.00133515451596	0.0108332590873	0.00214309834078	4.46867459112e-05	0.6	0.0	0.916666666667	0.461077844311
24036997	0.00044881369996	0.00621478572648	0.0583292270711	0.000120873048764	0.00113951202073	0.3	0.125	0.416666666667	0.22754491018
1141088486	5.17399171536e-05	0.00092880314154	0.00582392226527	0.000815413424199	0.0	0.7	0.0	0.666666666667	0.0
3014684283	0.0040718111546	0.0207409936828	0.0392019244581	0.0296752927814	0.00107248190187	0.9	0.25	0.833333333333	0.359281437126
3293949957	0.000111661960741	0.000949291446133	0.0188081960387	0.033863639852	0.000268120475467	0.9	0.0	0.833333333333	0.712574850299
727272715665690624	1.29951419828e-05	0.000191224176199	0.00106459771662	0.000786634126874	2.23433729556e-05	1.0	0.0	0.583333333333	0.706586826347
2752545437	8.47090736654e-05	0.00062489329008	0.0374118365811	0.0854821875336	0.000357493967289	0.8	0.25	0.666666666667	0.0
14368656	0.000212253985718	0.00112002731774	0.029548723301	0.0373344231094	0.000603271069801	0.2	0.125	0.25	0.0718562874251
20405419	0.000165327084114	0.00509134369131	0.0590292614365	0.00275321944406	0.000178746983645	0.3	0.125	1.0	0.706586826347
2682726528	4.40390922749e-05	0.00083319105344	0.00554209024807	0.0148616291385	4.46867459112e-05	0.8	0.0	0.416666666667	0.796407185629
717841856785088512	8.73562322174e-05	0.00332934949633	0.00435475923364	0.0137162131049	6.70301188667e-05	1.0	0.0	0.833333333333	0.251497005988
2889092479	1.17918880955e-05	0.000119515110125	0.00309924305375	0.00263810225476	0.0	0.8	0.0	0.583333333333	0.269461077844
3182191980	3.53756642864e-05	0.00304251323203	0.0527344069618	3.06979171463e-05	0.000670301188667	0.9	0.25	1.0	0.419161676647
2582869146	5.79968373675e-05	0.00361960047806	0.00255648913674	0.000399072922902	2.23433729556e-05	0.8	0.125	0.583333333333	0.0419161676647
3092469172	3.7782172061e-05	0.000600990268055	0.0123796986398	0.00657319150896	0.000379837340245	0.9	0.25	0.5	0.616766467066
2826839454	4.09106321679e-06	0.00139661942974	0.000620939573397	0.00119913738853	0.000335150594334	0.8	0.0	1.0	0.670658682635
2660374267	9.62603109834e-06	0.000187809458767	0.00384564333158	0.000372212245399	0.000245777102511	0.8	0.125	0.5	0.0
261625073	0.00173894251791	0.00907290421718	0.0256639871412	0.00742697732959	0.017606577889	0.5	0.0	0.583333333333	0.221556886228
233499930	0.000761900361433	0.0100256103807	0.158332318132	3.45351567896e-05	0.00236839753329	0.5	0.125	0.833333333333	0.299401197605
2664749580	0.000119122134842	0.00432644698651	0.00299560160226	0.00754401313871	0.000580927696845	0.8	0.25	1.0	0.74251497006
106594321	1.08292849856e-05	0.000433669113881	0.00110096313819	0.000211048180381	8.93734918223e-05	0.4	0.125	0.25	0.365269461078
722573847430504448	0.000155219751461	0.00259518524842	0.0282541142929	0.0	0.0120430780231	1.0	0.125	0.75	0.263473053892
3742834517	1.92520621967e-05	0.000850264640601	0.00412383880663	0.00279926631978	0.0	0.9	0.0	0.583333333333	0.532934131737
735391716887429120	2.47870300782e-05	0.000641966877241	0.000135461195368	0.00103029884422	0.000111716864778	1.0	0.0	1.0	0.694610778443
241331375	0.000166289687224	0.00352398838996	0.0151043778513	0.00785674816964	0.000111716864778	0.5	0.25	1.0	0.473053892216
442382315	5.43870757056e-05	0.00101417107734	0.000731854109202	0.0155715184725	0.0	0.5	0.125	0.916666666667	0.14371257485
16536054	5.07773140437e-05	0.0024551818337	0.00166462717261	0.000266688155209	0.000111716864778	0.2	0.125	0.416666666667	0.550898203593
81324827	0.000170621401218	0.000648796312105	0.00495660696071	0.00626621233749	0.000782018053445	0.3	0.125	0.416666666667	0.359281437126
583117972	0.000747220664008	0.0100187809459	0.148224549205	0.0364096483554	0.00641254803825	0.6	0.5	0.583333333333	0.850299401198
15800855	0.00065144165458	0.0048454840362	0.0538153691181	0.130842197357	0.00285995173831	0.2	0.125	0.916666666667	0.712574850299
705726066	0.00306589090482	0.0395151101246	0.02466757459	0.000165001304661	0.0118419876665	0.6	0.0	1.0	0.646706586826
68857077	1.20325388729e-05	0.000583916680895	0.00389473665071	0.000826925143129	0.0	0.3	0.125	0.666666666667	0.568862275449
197516080	0.000147759577359	0.000986853337886	0.00567300576574	0.00681877484613	0.000782018053445	0.4	0.125	0.75	0.820359281437
8685682	3.80228228384e-05	0.000201468328496	0.00319015660769	6.33144541143e-05	0.000223433729556	0.1	0.125	0.25	0.0
2976908908	2.02146653065e-05	0.000590746115759	0.00150734672429	0.00110896225691	6.70301188667e-05	0.9	0.125	0.916666666667	0.814371257485
2701255986	5.29431710409e-05	0.000874167662626	0.0107796200904	0.00892925664994	0.000156403610689	0.8	0.25	0.833333333333	0.0
620018150	0.000165327084114	0.000655625746969	0.00606484318321	0.0365132538257	0.0002010903566	0.6	0.125	0.75	0.526946107784
271451861	0.000672137621441	0.00562062489329	0.0706543775785	0.000974658869396	0.000714987934579	0.5	0.125	0.333333333333	0.443113772455
194773838	3.10439502921e-05	0.000628308007512	0.0155443994523	0.0327700265537	0.000469210832067	0.4	0.125	0.75	0.784431137725
2893677862	2.8878093295e-06	0.0	0.00194918659643	1.91861982165e-06	2.23433729556e-05	0.8	0.0	1.0	0.0
2392573227	1.68455544221e-05	0.000836605770872	0.000303651270153	0.00166152476554	8.93734918223e-05	0.8	0.0	0.583333333333	0.0
1195278157	0.000321990740239	0.00726651869558	0.0492578726592	0.0474340378505	0.00225668066851	0.7	0.125	0.75	0.425149700599
830253571	0.00148409334459	0.000600990268055	0.0302523942084	0.015953323817	0.00306104209491	0.6	0.125	0.583333333333	0.131736526946
377029968	0.00259734384111	0.0400136588697	0.107979846283	0.00692621755614	0.0270354812763	0.5	0.25	0.666666666667	0.976047904192
122799299	0.000742407648459	0.00393716919925	0.0170208355683	0.000650412119538	0.00607739744392	0.4	0.125	0.916666666667	0.275449101796
27317580	0.000116234325512	0.00025610380741	0.019058208312	0.0263618363494	8.93734918223e-05	0.3	0.0	0.916666666667	0.359281437126
12754762	0.00109231387888	0.00174492060782	0.0469604871512	0.00105715952173	0.00560818661185	0.2	0.0	0.333333333333	0.59880239521
85973106	8.63936291076e-05	0.00212395424279	0.0113578302935	0.00426125462387	0.000134060237733	0.3	0.25	0.583333333333	0.730538922156
2873086293	2.6230934743e-05	0.000245859655114	0.0184790889735	0.0216497060674	0.000156403610689	0.8	0.0	0.166666666667	0.14371257485
15751454	0.000145112418807	0.00220590746116	0.0949492065974	0.00225437829043	0.00129591563142	0.2	0.125	1.0	0.880239520958
591690042	1.54016497573e-05	0.000372204200102	0.00203646360821	0.00445119798622	4.46867459112e-05	0.6	0.125	0.916666666667	0.826347305389
4092854173	5.29431710409e-05	0.00358886802117	0.0127597172952	0.0118378842996	0.000223433729556	0.9	0.0	0.833333333333	0.287425149701
270212875	0.00089955260614	0.0125046952365	0.0749854992881	0.0598417522371	0.000580927696845	0.5	0.0	0.416666666667	0.25748502994
870857718	4.42797430524e-05	0.000822946901144	0.00179463355474	0.0345428312689	2.23433729556e-05	0.6	0.125	0.916666666667	0.574850299401
1663794048	4.33171399425e-06	0.000102441522964	0.00130824604117	0.00119913738853	2.23433729556e-05	0.7	0.0	0.666666666667	0.311377245509
862290265	0.00324710094025	0.0010517329691	0.0164262609255	0.00920170066461	0.00375368665654	0.6	0.125	0.583333333333	0.556886227545
17389503	0.000109736754521	0.00164930851972	0.022715660587	7.86634126874e-05	0.000469210832067	0.2	0.125	0.333333333333	0.197604790419
40768083	1.17918880955e-05	0.00039952193956	0.00200191645772	0.00182077021074	4.46867459112e-05	0.3	0.0	0.583333333333	0.329341317365
243053328	4.52423461622e-05	0.000440498548745	0.027010416875	0.0767774094028	0.00116185539369	0.5	0.375	0.5	0.125748502994
89662003	0.000310198852144	0.00669626088441	0.0129460900808	7.48261730442e-05	0.00192153007418	0.3	0.125	0.666666666667	0.874251497006
17369567	0.000184338495533	3.41471743213e-05	0.0464513712491	0.0	0.000625614442756	0.2	0.25	1.0	0.862275449102
738921600	0.000367473737179	0.00798360935633	0.00847587063365	0.00120489324799	0.000290463848423	0.6	0.125	0.75	0.952095808383
604476686	0.000337633040774	0.00198053611064	0.00785674933133	0.0	0.000335150594334	0.6	0.125	0.666666666667	0.245508982036
302563842	1.97333637516e-05	0.00676455523305	0.000164553532628	0.000276281254317	0.000111716864778	0.5	0.0	0.833333333333	0.832335329341
247944133	1.4679697425e-05	0.000324398156053	0.00160553336255	0.0006293073015	8.93734918223e-05	0.5	0.0	0.583333333333	0.946107784431
3331968983	0.000177840924542	0.000686358203859	0.0219365314297	0.0329503768169	0.000446867459112	0.9	0.375	0.583333333333	0.592814371257
252434425	2.86374425176e-05	0.000679528768994	0.0089895322134	0.0145719175454	0.0	0.5	0.125	0.25	0.287425149701
2810127544	0.000196371034406	0.0139764384497	0.0249730441313	0.0122638179	0.00268120475467	0.8	0.0	0.916666666667	0.0
156333299	3.53756642864e-05	0.000536110636845	0.00403838006593	0.0011876256696	2.23433729556e-05	0.4	0.125	0.583333333333	0.275449101796
181336337	0.000379987577607	0.000331227590917	0.0195145943528	0.0152549462019	0.000469210832067	0.4	0.0	0.666666666667	0.874251497006
3097175972	8.18212643359e-06	0.00046440157077	0.000710034856257	4.41282558978e-05	0.000178746983645	0.9	0.125	1.0	0.0
186397253	0.000141502657146	0.00498548745091	0.0152743861971	0.00045471289773	0.000580927696845	0.4	0.25	0.5	0.520958083832
2866782904	6.61789638011e-05	0.00107563599112	0.00130279122793	0.000330002609323	8.93734918223e-05	0.8	0.125	1.0	0.0958083832335
4900376472	8.18212643359e-05	0.000484889875363	0.00158916892284	0.0035897376863	0.000446867459112	1.0	0.0	0.833333333333	0.688622754491
2412966416	0.000543870757056	0.000635137442377	0.04852601855	0.0705073598256	0.000938421664134	0.8	0.0	0.583333333333	0.137724550898
174141832	0.000184819797088	0.00239371691992	0.0132433774022	0.123699175761	0.00232371078738	0.4	0.125	0.75	0.916167664671
64619482	0.000517158520758	0.0070991975414	0.0354381033251	5.56399748277e-05	0.00601036732505	0.3	0.0	0.833333333333	0.425149700599
394974502	2.93593948499e-05	0.000805873313983	0.00198555201801	0.00383340240365	0.000178746983645	0.5	0.125	1.0	0.688622754491
2198704020	0.00012971076905	0.00176882362984	0.00703307253265	0.0135723166183	0.000312807221378	0.7	0.125	0.75	0.640718562874
18155773	0.00371973906718	0.00213078367765	0.0225720171718	0.000120873048764	0.0138528912325	0.2	0.125	1.0	0.868263473054
732808088810618880	4.57236477171e-06	0.000105856240396	0.00100368563548	0.000109361329834	2.23433729556e-05	1.0	0.0	0.916666666667	0.323353293413
22286451	4.40390922749e-05	0.00326105514769	0.00299105592456	0.00248269404921	0.000223433729556	0.3	0.125	0.666666666667	0.245508982036
96235518	0.00108100329234	0.00215127198224	0.257326268744	0.00495963223895	0.00292698185718	0.3	0.125	1.0	0.239520958084
3195714762	2.86374425176e-05	0.000109270957828	0.000630030928791	0.00791814400393	0.0	0.9	0.0	0.583333333333	0.221556886228
4112063532	1.56423005348e-05	0.000522451767116	0.000685488196693	0.000665761078111	6.70301188667e-05	0.9	0.0	0.916666666667	0.473053892216
125868025	5.34244725958e-05	0.0026668943145	0.00280559227453	0.00665761078111	0.000156403610689	0.4	0.0	0.25	0.694610778443
737109737054056448	2.0455316084e-05	0.000618063855216	0.000974593298216	0.00208745836595	0.0	1.0	0.125	1.0	0.251497005988
103153950	1.99740145291e-05	0.000850264640601	0.00434384960716	0.0203814983653	0.000245777102511	0.4	0.125	0.5	0.383233532934
2976487163	9.65009617608e-05	0.0065357691651	0.00088095233766	0.000460468757195	0.000268120475467	0.9	0.25	0.666666666667	0.832335329341
3123204560	8.90407876596e-06	0.000235615502817	0.00144825291423	0.0116978250526	0.0	0.9	0.125	1.0	0.173652694611
307445751	0.000684410811092	0.00225371350521	0.0849250781402	0.116976331906	0.00183215658236	0.5	0.125	0.75	0.568862275449
250492272	0.00298431029126	0.00334983780092	0.0594720104441	0.0441743027736	0.0130261864331	0.5	0.125	0.5	0.736526946108
237443755	0.000310439502921	0.00302202492744	0.0624185187273	0.0830992617151	0.000893734918223	0.5	0.25	0.833333333333	0.712574850299
33655372	0.000102757881975	0.0021683455694	0.0406610869988	0.00282612699728	0.000335150594334	0.3	0.0	0.916666666667	0.197604790419
385759660	0.000133320530712	0.0018917534574	0.0222010898717	0.0157729735537	0.000156403610689	0.5	0.0	0.833333333333	0.11377245509
2869813893	7.46017410121e-06	0.000133173979853	0.000418202348115	1.15117189299e-05	0.0	0.8	0.0	0.666666666667	0.0
37374348	5.10179648212e-05	0.00323373740823	0.00332925434521	0.00712959125723	2.23433729556e-05	0.3	0.0	0.666666666667	0.341317365269
996399246	0.000130432721382	0.00232883728871	0.0221138128599	0.0227164586883	0.000223433729556	0.6	0.0	0.5	0.131736526946
15801372	0.000141021355591	0.00198053611064	0.0349244417453	0.0922280548265	0.000826704799357	0.2	0.125	0.75	0.48502994012
744682635188928512	6.23285513617e-05	0.00103807409937	0.012130595502	0.030615416494	0.0004021807132	1.0	0.125	0.416666666667	0.832335329341
3091636366	0.000129470118273	0.00232542257128	0.0158171401142	2.6860677503e-05	0.000245777102511	0.9	0.125	0.666666666667	0.0658682634731
321213484	0.000324637898791	0.00306641625405	0.107333450915	9.59309910823e-06	0.000826704799357	0.5	0.0	0.916666666667	0.251497005988
940237466	0.00018746695564	0.0086187467987	0.0305260440058	0.0695921781707	0.00055858432389	0.6	0.0	0.916666666667	0.0419161676647
37214134	0.000516195917648	0.00346593819361	0.0468077523806	0.00319258338322	0.00214496380374	0.3	0.0	0.666666666667	0.946107784431
2585090000	1.08292849856e-05	0.000198053611064	0.000246375731172	0.000324246749858	0.0	0.8	0.0	0.916666666667	0.161676646707
861746341	1.27544912053e-05	0.00030390985146	0.000691852145469	9.59309910823e-06	6.70301188667e-05	0.6	0.125	0.916666666667	0.682634730539
3145741085	3.00813471823e-05	0.000583916680895	0.00440657995938	0.00625853785821	0.000849048172312	0.9	0.125	0.833333333333	0.808383233533
868252610	0.000126822959721	0.00163564964999	0.0134561151184	0.00170565302144	2.23433729556e-05	0.6	0.0	0.666666666667	0.239520958084
19780786	0.000274823187858	0.00622161516135	0.283695745064	3.83723964329e-06	0.00174278309054	0.3	0.25	0.416666666667	0.0239520958084
3556805776	0.000102757881975	0.00020829776336	0.00665305387719	0.0295927921291	0.000111716864778	0.9	0.0	0.333333333333	0.880239520958
710823996032290816	4.18732352778e-05	0.000887826532354	0.00115914781271	0.00681877484613	6.70301188667e-05	1.0	0.125	0.75	0.497005988024
1534375489	7.33984871248e-05	0.000908314836947	0.0511506928522	0.0264788721585	0.000580927696845	0.7	0.25	0.916666666667	0.610778443114
262939560	0.000310198852144	0.00173126173809	0.0121442325351	0.00118954428942	0.00131825900438	0.5	0.125	0.583333333333	0.844311377246
360323271	6.13659482519e-05	0.00147857264811	0.00514388888182	0.0317627511473	0.000335150594334	0.5	0.0	0.5	0.383233532934
2204642713	0.000192279971189	0.00616015024757	0.0363681489819	0.00336717778699	0.000357493967289	0.7	0.0	0.333333333333	0.221556886228
1574318594	0.000149684783579	0.00411814922315	0.00760037310923	0.000460468757195	6.70301188667e-05	0.7	0.0	0.5	0.269461077844
4384693707	3.82634736159e-05	0.00157077001878	0.00320743018294	0.00464881582785	0.000625614442756	0.9	0.125	0.916666666667	0.479041916168
702559655461957632	3.87447751708e-05	0.000761481987366	0.00099913995778	0.0219068011235	6.70301188667e-05	1.0	0.0	0.75	0.0958083832335
266867158	0.000111902611518	0.00671333447157	0.00312197144223	0.00989815965987	0.000335150594334	0.5	0.125	0.833333333333	0.239520958084
484595690	0.0010665642457	0.0137578965341	0.095573782713	0.0302950069838	0.00475913843954	0.6	0.0	0.75	0.826347305389
162500440	7.89334550064e-05	0.00213078367765	0.00113187374653	0.00403485748492	2.23433729556e-05	0.4	0.0	0.666666666667	0.51497005988
3073503603	0.000107089595969	0.0043469352911	0.00746763932048	0.0212141793679	0.000603271069801	0.9	0.125	0.583333333333	0.610778443114
1575902725	0.00167276355411	0.000235615502817	0.0580364854275	0.0309761170205	0.00118419876665	0.7	0.0	0.5	0.221556886228
1199251308	0.00222265058061	0.00164247908486	0.0873370147262	0.19245099845	0.00127357225847	0.7	0.0	0.5	0.191616766467
48525928	0.00010420178664	0.00426498207273	0.00660305142252	0.00799872603644	0.000134060237733	0.3	0.25	0.75	0.832335329341
215698464	0.000583818786114	0.00942462011269	0.0372900124188	0.11660411966	0.00393243364018	0.4	0.125	0.333333333333	0.62874251497
2359225182	0.000406459163127	0.00460303909851	0.00892680186118	0.00921129376372	0.0004021807132	0.8	0.0	0.916666666667	0.838323353293
13854472	0.00118953679298	0.00381423937169	0.101867728052	0.0451815781799	0.00428992760747	0.2	0.25	0.416666666667	0.946107784431
4853512997	1.78081575319e-05	0.000273177394571	0.0131042796646	0.0300570981259	0.000178746983645	1.0	0.125	0.5	0.0
4505360352	1.7326855977e-05	0.000536110636845	0.00261740121788	0.00956815705054	0.000245777102511	0.9	0.0	0.666666666667	0.634730538922
706466308976734208	1.05886342082e-05	0.00011268567526	0.00173281233806	0.00040866602201	4.46867459112e-05	1.0	0.0	0.666666666667	0.209580838323
889022935	3.32098072893e-05	0.000826361618576	0.00587483385548	0.0144779051741	0.0002010903566	0.6	0.25	0.666666666667	0.592814371257
2804090827	8.42277721105e-06	0.000307324568892	0.00486114772907	0.00997874169238	0.000178746983645	0.8	0.0	0.833333333333	0.389221556886
2218957290	0.000276748394077	0.00140686358204	0.0290496078898	0.0215230771592	0.000513897577978	0.7	0.0	0.75	0.167664670659
305141481	0.000155941703793	0.00252347618235	0.00255376173012	0.0007002962349	0.000335150594334	0.5	0.125	0.416666666667	0.550898203593
2807496454	0.000290946789947	0.00620795629162	0.0350462659076	1.91861982165e-06	0.00138528912325	0.8	0.125	0.916666666667	0.197604790419
566871266	4.50016953847e-05	0.00169369984634	0.0571546239543	0.0994746818928	0.000692644561623	0.6	0.125	0.833333333333	0.958083832335
396787338	0.00109881144988	0.017107734335	0.198500653668	0.1942756059	0.00594333720618	0.5	0.0	0.666666666667	0.502994011976
751804249084948480	1.94927129741e-05	0.00349325593307	0.000990048602386	0.00189751500361	0.000491554205023	1.0	0.125	0.583333333333	0.0
1633951202	0.000223323921481	0.00297421888339	0.0308851525439	3.83723964329e-06	0.00111716864778	0.7	0.125	0.666666666667	0.916167664671
3059822856	0.000109496103744	0.00067269933413	0.00631030977884	0.00492125984252	8.93734918223e-05	0.9	0.25	0.75	0.479041916168
324191116	4.18732352778e-05	0.00088099709749	0.00469023024767	0.00603405933907	0.000178746983645	0.5	0.0	0.666666666667	0.0778443113772
2366569213	0.000308273645924	0.0015195492573	0.0449549341513	0.114157879388	0.000647957815712	0.8	0.0	0.583333333333	0.431137724551
3237611533	0.000109496103744	0.000764896704798	0.021434688612	0.0760560083498	0.000379837340245	0.9	0.125	1.0	0.0
93033299	0.000252442665554	0.000191224176199	0.00645577146514	0.0	0.00167575297167	0.3	0.125	0.916666666667	0.22754491018
2834652729	3.08032995147e-05	0.00113027147004	0.0123196956942	0.0391129836841	4.46867459112e-05	0.8	0.0	0.833333333333	0.670658682635
2679693610	9.77042156481e-05	0.00191565647943	0.00659577833821	0.00915949102853	0.000379837340245	0.8	0.125	0.333333333333	0.0
33443030	0.0018842955875	0.00239371691992	0.0219692603091	0.0226070973584	0.00277057824649	0.3	0.25	1.0	0.305389221557
609212773	0.000138133546261	0.0050367082124	0.00377382162397	0.00167687372412	0.000178746983645	0.6	0.0	0.833333333333	0.916167664671
139881843	6.25692021392e-05	0.00056001365887	0.0034374414744	0.00144088348606	4.46867459112e-05	0.4	0.125	0.333333333333	0.11377245509
13050712	7.02700270179e-05	0.00106539183883	0.0136352148196	0.00107826433976	0.000424524086156	0.2	0.125	0.333333333333	0.437125748503
1593911304	0.000674544129216	0.0110636844801	0.0756564413162	0.0389671685776	0.00055858432389	0.7	0.125	0.75	0.353293413174
3105274249	1.44390466475e-06	4.09766091856e-05	0.000839132102849	1.53489585732e-05	2.23433729556e-05	0.9	0.0	0.75	0.365269461078
3099191	0.00118087336499	0.00324056684309	0.00671669336495	0.00143320900677	0.00254714451694	0.1	0.0	0.25	0.341317365269
766192139294367744	1.419839587e-05	0.00057708724603	0.000162735261549	0.000287792973247	2.23433729556e-05	1.0	0.25	0.833333333333	0.808383233533
1194986731	7.67675980092e-05	0.000648796312105	0.0177254156113	0.0241899587113	0.000111716864778	0.7	0.0	0.416666666667	0.119760479042
4334014937	1.17918880955e-05	0.000641966877241	0.000460022582927	0.00188216604503	0.0	0.9	0.25	0.75	0.934131736527
581109471	0.000256533728771	0.0057708724603	0.00191554858148	0.000374130865221	0.00055858432389	0.6	0.125	0.666666666667	0.616766467066
1624347776	0.000120325388729	0.00671333447157	0.000429111974588	0.000376049485042	0.000223433729556	0.7	0.25	0.666666666667	0.0359281437126
5673082	0.0011840018251	0.0106948949974	0.0375136597615	0.000777041027766	0.00344087943516	0.1	0.125	0.416666666667	0.22754491018
1361623950	4.13919337229e-05	0.0018917534574	0.000905498997224	0.000111279949655	2.23433729556e-05	0.7	0.125	0.833333333333	0.77245508982
1319277674	2.86374425176e-05	0.000751237835069	0.00432203035422	0.00156559377446	0.000111716864778	0.7	0.0	1.0	0.688622754491
1511217822	0.000299610217936	0.0123681065392	0.00433839479393	0.00107058986048	0.0002010903566	0.7	0.0	1.0	0.377245508982
2489712225	7.94147565613e-06	0.000385863069831	0.000772765208474	0.00478120059554	2.23433729556e-05	0.8	0.125	0.5	0.0
